id,parameter,low,base,high,national.value_added.2032.at_low,national.value_added.2032.at_high,national.value_added.2032.swing,national.total_va.2032.at_low,national.total_va.2032.at_high,national.total_va.2032.swing,national.total_va_share_gdp.2032.at_low,national.total_va_share_gdp.2032.at_high,national.total_va_share_gdp.2032.swing,national.household_income.2032.at_low,national.household_income.2032.at_high,national.household_income.2032.swing,national.tax_revenue.2032.at_low,national.tax_revenue.2032.at_high,national.tax_revenue.2032.swing,national.jobs.2032.at_low,national.jobs.2032.at_high,national.jobs.2032.swing,national.net_fx.2032.at_low,national.net_fx.2032.at_high,national.net_fx.2032.swing,climate.total.avoided_t.2032.at_low,climate.total.avoided_t.2032.at_high,climate.total.avoided_t.2032.swing
A-073,Flour milling with grain silos: capacity in operation at full build-out (2032),120000.0,200000.0,280000.0,87.548688,91.972368,4.4236800000000045,196.88960845588235,204.17431433823526,7.28470588235291,0.008081948538000242,0.008380972028967445,0.00029902349096720335,118.1337650735294,122.50458860294117,4.370823529411766,1.357345516764706,0.3816692814705883,0.9756762352941176,17740.8,17932.8,192.0,222.771276,231.987276,9.216000000000008,236931.03778102717,241953.29698102718,5022.2592
A-110,Baati and macawis garments: mature capacity utilisation,0.65,0.8,0.9,87.168528,91.488528,4.320000000000007,197.25622610294116,202.71578492647055,5.459558823529392,0.0080969975036612,0.008321102136698939,0.00022410463303773956,118.3537356617647,121.62947095588235,3.275735294117652,0.9851468108823531,0.7924144579411767,0.1927323529411764,17836.8,17836.8,0.0,224.139276,229.539276,5.400000000000006,238134.28738102718,240314.08738102717,2179.7999999999884
A-015,Chilled beef and camel meat for Gulf markets: value-added ratio (share of gross output),0.17,0.19,0.21,87.978528,91.542528,3.564000000000007,199.05788051470586,202.00604227941176,2.948161764705901,0.008170952032563654,0.008291968534404035,0.00012101650184038158,119.43472830882352,121.20362536764705,1.7688970588235264,0.8282331344117647,0.9107816638235295,0.08254852941176483,17836.8,17836.8,0.0,227.379276,227.379276,0.0,239442.1673810272,239442.1673810272,0.0
A-023,Hides and skins tanning (with effluent treatment): capacity in operation at full build-out (2032),1500000.0,3000000.0,5000000.0,88.248528,91.776528,3.528000000000006,198.16946139705883,203.6819613970588,5.512499999999989,0.008134484096823876,0.008360761865697135,0.00022627776887325889,118.90167683823529,122.2091768382353,3.3075000000000045,0.8154533991176471,0.9415793991176471,0.12612599999999996,17440.8,18364.8,924.0,224.960076,230.604876,5.644800000000004,238755.5303810272,240357.6833810272,1602.1529999999912
A-112,Baati and macawis garments: value-added ratio (share of gross output),0.35,0.4,0.45,88.032528,91.488528,3.456000000000003,199.34078492647055,201.723137867647,2.382352941176464,0.0081825647271847,0.008280355839782986,9.779111259828645e-05,119.60447095588236,121.03388272058822,1.4294117647058613,0.8361544579411767,0.9028603402941174,0.06670588235294073,17836.8,17836.8,0.0,227.379276,227.379276,0.0,239442.1673810272,239442.1673810272,0.0
A-043,"Sesame hulling, tahini and halva: capacity in operation at full build-out (2032)",15000.0,25000.0,40000.0,88.399728,91.801728,3.402000000000001,196.91733639705882,205.95389889705882,9.036562500000002,0.008083086717894095,0.00845402063186847,0.0003709339139743757,118.15040183823528,123.5723393382353,5.421937500000013,0.7828130991176473,0.9995488491176473,0.21673575,17772.8,17932.8,160.0,224.884476,231.121476,6.236999999999995,239259.06418102718,239716.8221810272,457.75800000003073
A-175,"Frankincense and myrrh: grading, cleaning, distillation of essential oils and extracts: price or output value per unit",8000.0,12000.0,20000.0,88.702128,91.877328,3.175200000000004,198.8156746323529,203.96453492647058,5.148860294117668,0.00816100993611616,0.00837236097821921,0.00021135104210304873,119.28940477941177,122.37872095588234,3.089316176470575,0.8262897697058822,0.9559426579411767,0.12965288823529453,17836.8,17836.8,0.0,224.506476,233.124876,8.618400000000008,239442.1673810272,239442.1673810272,0.0
A-037,Fish and seafood processing and cold chain: value-added ratio (share of gross output),0.17,0.19,0.21,88.205328,91.315728,3.1103999999999985,199.88872610294115,201.17519669117644,1.2864705882352894,0.008205056683082306,0.00825786388388538,5.280720080307402e-05,119.93323566176471,120.70511801470586,0.771882352941148,0.8514968108823531,0.8875179873529411,0.036021176470588,17836.8,17836.8,0.0,227.379276,227.379276,0.0,239442.1673810272,239442.1673810272,0.0
A-025,Hides and skins tanning (with effluent treatment): price or output value per unit,3.0,5.0,8.0,88.550928,91.574928,3.024000000000001,198.64196139705882,203.36696139705882,4.724999999999994,0.00815387933415587,0.008347831707475805,0.0001939523733199347,119.1851768382353,122.02017683823529,2.8349999999999937,0.8262641991176474,0.9343721991176474,0.10810799999999998,17836.8,17836.8,0.0,225.262476,230.554476,5.292000000000002,239442.1673810272,239442.1673810272,0.0
A-084,Camel milk and dairy processing: price or output value per unit,0.6,0.9,1.2,88.283088,91.237968,2.9548799999999886,195.78988786764702,205.27403492647053,9.48414705882351,0.008036807073856954,0.008426113493110732,0.00038930641925377825,117.47393272058822,123.16442095588233,5.6904882352941115,0.8710986202941177,0.8679161779411765,0.003182442352941184,17836.8,17836.8,0.0,223.180236,231.578316,8.398079999999993,239442.1673810272,239442.1673810272,0.0
A-009,"Additionality, riverine agro-processing: share of modelled activity that would not happen without the policy",0.6,0.8,1.0,88.377048,91.144008,2.7669599999999974,196.42981020220586,204.63411259191176,8.204302389705902,0.008063074683492535,0.008399845883475154,0.0003367711999826186,117.85788612132352,122.78046755514706,4.922581433823538,0.7936567656617648,0.9453580325735293,0.15170126691176455,17698.8,17974.8,276.0,224.099181,230.659371,6.560190000000006,239442.1673810272,239442.1673810272,0.0
A-064,Fruit processing and fresh fruit export: capacity in operation at full build-out (2032),15000.0,30000.0,60000.0,88.898688,91.484208,2.5855199999999883,197.4697444852941,206.65639522058822,9.186650735294137,0.00810576203212782,0.00848285678619589,0.00037709475406806983,118.48184669117646,123.99383713235294,5.511990441176479,0.8055381255882353,0.9974459461764711,0.19190782058823574,17656.8,18196.8,540.0,223.977276,234.183276,10.206000000000017,239245.9853810272,239834.5313810272,588.5460000000021
A-046,"Sesame hulling, tahini and halva: value-added ratio (share of gross output)",0.1,0.15,0.21,88.626528,91.121328,2.494800000000012,199.54179595588235,201.72015992647056,2.178363970588208,0.008190815852310181,0.008280233600892238,8.941774858205707e-05,119.72507757352939,121.03209595588234,1.3070183823529504,0.8417827667647059,0.9027769579411767,0.06099419117647087,17836.8,17836.8,0.0,227.379276,227.379276,0.0,239442.1673810272,239442.1673810272,0.0
A-083,Camel milk and dairy processing: mature capacity utilisation,0.45,0.6,0.75,88.652448,90.868608,2.216159999999988,196.97540624999996,204.08851654411762,7.113110294117661,0.008085470376263676,0.008377450190704011,0.00029197981444033586,118.18524375,122.45310992647059,4.267866176470591,0.8707008149999999,0.8683139832352943,0.002386831764705555,17836.8,17836.8,0.0,224.229996,230.528556,6.298560000000009,239324.45818102718,239559.87658102717,235.41839999999502
A-091,Soap and detergents: capacity in operation at full build-out (2032),10000.0,20000.0,30000.0,88.680528,90.840528,2.160000000000011,198.79482904411762,202.26909374999997,3.474264705882348,0.008160154263880927,0.00830276630308676,0.00014261203920583332,119.2768974264706,121.36145624999999,2.0845588235293917,0.9936676932352944,0.7453471050000003,0.24832058823529402,17790.4,17883.2,92.79999999999927,225.219276,229.539276,4.319999999999993,239311.3793810272,239572.9553810272,261.57600000000093
A-094,Soap and detergents: value-added ratio (share of gross output),0.15,0.2,0.35,89.220528,91.380528,2.1599999999999966,200.15971874999997,201.6486893382353,1.4889705882353326,0.008216180422140361,0.008277299867514291,6.111944537393055e-05,120.09583125,120.98921360294118,0.893382352941174,0.8590846050000003,0.9007757814705883,0.041691176470588065,17836.8,17836.8,0.0,227.379276,227.379276,0.0,239442.1673810272,239442.1673810272,0.0
A-100,Diapers and hygiene products: capacity in operation at full build-out (2032),3000.0,6000.0,10000.0,88.910784,90.89352,1.9827359999999885,199.16518566176467,202.35432904411763,3.1891433823529667,0.008175356707260268,0.008306265051781945,0.00013090834452167757,119.49911139705881,121.4125974264706,1.9134860294117857,0.9671967185294119,0.7392549732352941,0.22794174529411781,17776.8,17916.8,140.0,225.679788,229.64526,3.9654720000000054,239075.96098102716,239930.44258102716,854.4815999999992
A-176,"Frankincense and myrrh: grading, cleaning, distillation of essential oils and extracts: value-added ratio (share of gross output)",0.25,0.35,0.45,88.853328,90.667728,1.814399999999992,199.73982904411764,201.32409374999997,1.5842647058823331,0.008198944738544914,0.008263975828422775,6.503108987786048e-05,119.84389742647058,120.79445624999998,0.9505588235294056,0.8473276932352939,0.8916871049999998,0.044359411764705925,17836.8,17836.8,0.0,227.379276,227.379276,0.0,239442.1673810272,239442.1673810272,0.0
A-044,"Sesame hulling, tahini and halva: mature capacity utilisation",0.5,0.7,0.85,88.788528,90.489528,1.7010000000000076,197.9500863970588,202.4683676470588,4.518281250000001,0.008125479165205451,0.00831094612219264,0.00018546695698718786,118.77005183823529,121.48102058823528,2.710968749999992,0.8075828991176471,0.9159507741176471,0.108367875,17836.8,17836.8,0.0,225.597276,228.715776,3.1185000000000116,239311.3793810272,239540.2583810272,228.87900000001537
A-103,Diapers and hygiene products: value-added ratio (share of gross output),0.15,0.2,0.35,89.335656,91.035144,1.6994880000000023,200.2390808823529,201.41060294117645,1.171522058823541,0.008219438088578793,0.008267526868199,4.8088779620206884e-05,120.14344852941176,120.84636176470588,0.702913235294119,0.8613067447058828,0.8941093623529416,0.03280261764705883,17836.8,17836.8,0.0,227.379276,227.379276,0.0,239442.1673810272,239442.1673810272,0.0
A-174,"Frankincense and myrrh: grading, cleaning, distillation of essential oils and extracts: mature capacity utilisation",0.5,0.7,0.85,88.853328,90.440928,1.5875999999999948,199.06085845588234,201.63528860294116,2.57443014705882,0.008171074271454403,0.008276749792505925,0.00010567552105152263,119.4365150735294,120.9811731617647,1.5446580882352947,0.8324637167647057,0.8972901608823527,0.06482644411764704,17836.8,17836.8,0.0,226.083276,228.351276,2.2680000000000007,239376.7733810272,239491.2128810272,114.43950000000768
A-074,Flour milling with grain silos: mature capacity utilisation,0.7,0.8,0.9,89.069328,90.451728,1.382400000000004,199.39372610294114,201.67019669117644,2.2764705882352985,0.008184737863020219,0.00827818270394747,9.344484092725126e-05,119.6362356617647,121.00211801470589,1.3658823529411848,1.0219568108823527,0.717057987352941,0.30489882352941167,17836.8,17836.8,0.0,225.939276,228.819276,2.8799999999999955,238657.4393810272,240226.8953810272,1569.4560000000056
A-075,Flour milling with grain silos: price or output value per unit,350.0,400.0,450.0,89.069328,90.451728,1.382400000000004,199.39372610294114,201.67019669117644,2.2764705882352985,0.008184737863020219,0.00827818270394747,9.344484092725126e-05,119.6362356617647,121.00211801470589,1.3658823529411848,1.0219568108823527,0.717057987352941,0.30489882352941167,17836.8,17836.8,0.0,225.939276,228.819276,2.8799999999999955,239442.1673810272,239442.1673810272,0.0
A-024,Hides and skins tanning (with effluent treatment): mature capacity utilisation,0.55,0.7,0.85,89.112528,90.408528,1.2960000000000065,199.51946139705882,201.54446139705883,2.0250000000000057,0.008189899060629573,0.008273021506338116,8.31224457085427e-05,119.71167683823529,120.9266768382353,1.2150000000000034,0.846341399117647,0.8926733991176471,0.04633200000000004,17836.8,17836.8,0.0,226.342476,228.416076,2.073599999999999,239147.8943810272,239736.44038102718,588.545999999973
A-066,Fruit processing and fresh fruit export: price or output value per unit,500.0,700.0,1000.0,89.268048,90.499248,1.2312000000000012,198.78212316176467,203.15671874999998,4.374595588235309,0.008159632711280403,0.008339201641789007,0.00017956893050860394,119.26927389705881,121.89403124999998,2.624757352941174,0.832953528529412,0.924338205,0.09138467647058801,17836.8,17836.8,0.0,225.435276,230.295276,4.860000000000014,239442.1673810272,239442.1673810272,0.0
A-184,Efficient cookstoves (jikos) for charcoal and pellets: capacity in operation at full build-out (2032),100000.0,200000.0,350000.0,89.288028,90.469278,1.1812500000000057,199.64168106617643,201.86738189338234,2.2257008272059124,0.008194915948437348,0.008286276786053587,9.136083761623892e-05,119.78500863970588,121.1204291360294,1.3354204963235219,0.8748195498529415,0.8615391730147058,0.013280376838235686,17696.8,18046.8,350.0,227.095776,227.804526,0.7087500000000091,158752.0823810272,360477.2948810272,201725.2125
A-045,"Sesame hulling, tahini and halva: price or output value per unit",1550.0,1800.0,2050.0,89.288028,90.233028,0.9450000000000074,199.27688327205883,201.78703952205882,2.5101562499999943,0.008179941684320737,0.008282978882646952,0.00010303719832621509,119.56612996323528,121.07222371323529,1.5060937500000051,0.8394052116176471,0.8996095866176471,0.06020437499999998,17836.8,17836.8,0.0,224.323776,230.434776,6.11099999999999,239442.1673810272,239442.1673810272,0.0
A-085,Camel milk and dairy processing: value-added ratio (share of gross output),0.17,0.19,0.21,89.293968,90.227088,0.9331199999999882,200.25322610294114,200.81069669117645,0.5574705882353044,0.008220018723309845,0.008242901843657844,2.2883120347998512e-05,120.1519356617647,120.48641801470588,0.3344823529411798,0.8617028108823531,0.877311987352941,0.015609176470587904,17836.8,17836.8,0.0,227.379276,227.379276,0.0,239442.1673810272,239442.1673810272,0.0
A-065,Fruit processing and fresh fruit export: mature capacity utilisation,0.45,0.6,0.75,89.329608,90.191448,0.8618400000000008,199.00085294117645,202.06306985294117,3.0622169117647218,0.008168611157805832,0.008294309409161855,0.00012569825135602328,119.40051176470587,121.23784191176469,1.8373301470588217,0.8375227623529414,0.9014920358823532,0.06396927352941173,17836.8,17836.8,0.0,225.678276,229.080276,3.401999999999987,239344.07638102717,239540.2583810272,196.1820000000298
A-026,Hides and skins tanning (with effluent treatment): value-added ratio (share of gross output),0.35,0.4,0.45,89.382528,90.138528,0.7560000000000002,200.30613419117645,200.7577886029412,0.45165441176473564,0.008222190500935464,0.008240730066032225,1.853956509676076e-05,120.18368051470587,120.4546731617647,0.27099264705883286,0.8631842373529416,0.8758305608823531,0.01264632352941153,17836.8,17836.8,0.0,227.379276,227.379276,0.0,239442.1673810272,239442.1673810272,0.0
A-101,Diapers and hygiene products: mature capacity utilisation,0.55,0.7,0.85,89.396352,90.124704,0.728352000000001,199.946200367647,201.11772242647055,1.171522058823541,0.00820741589367374,0.008255504673293947,4.8088779620206884e-05,119.96772022058822,120.67063345588235,0.7029132352941332,0.9113742502941176,0.8276405479411766,0.08373370235294098,17836.8,17836.8,0.0,226.650924,228.107628,1.456704000000002,239285.22178102718,239599.11298102717,313.89119999998366
A-092,Soap and detergents: mature capacity utilisation,0.6,0.75,0.85,89.328528,90.048528,0.7199999999999989,199.83710845588234,200.99519669117643,1.1580882352940876,0.008202937875642677,0.00825047522204462,4.753734640194386e-05,119.9022650735294,120.59711801470588,0.6948529411764781,0.9191715167647063,0.8363979873529416,0.08277352941176475,17836.8,17836.8,0.0,226.515276,227.955276,1.4399999999999977,239389.85218102718,239477.0441810272,87.19200000001001
A-196,Biomass pellets and briquettes from Prosopis and crop residues: capacity in operation at full build-out (2032),20000.0,40000.0,80000.0,89.533728,90.214128,0.6804000000000059,199.91006801470587,201.77574816176468,1.8656801470588107,0.008205932728466,0.008282515393519532,7.658266505353173e-05,119.94604080882353,121.06544889705881,1.1194080882352893,0.8520943844117647,0.9043334285294117,0.052239044117647015,17756.8,17996.8,240.0,227.417076,227.303676,0.11340000000001282,232445.13538102718,253436.2313810272,20991.09600000002
A-054,Sesame oil pressing and refining: capacity in operation at full build-out (2032),2000.0,5000.0,10000.0,89.515584,90.168768,0.653183999999996,199.7833963235294,201.77956985294117,1.9961735294117773,0.008200733093516556,0.008282672266762658,8.193917324610285e-05,119.87003779411764,121.0677419117647,1.1977041176470635,0.8942704570588236,0.8282356358823533,0.0660348211764703,17817.6,17868.8,51.20000000000073,227.331648,227.458656,0.12700799999998935,239387.23642102716,239533.7189810272,146.48256000003312
A-093,Soap and detergents: price or output value per unit,850.0,1000.0,1150.0,89.436528,90.084528,0.6480000000000103,200.01082169117643,201.05310110294116,1.0422794117647243,0.008210068477602969,0.008252852089364719,4.2783611761749996e-05,120.00649301470588,120.63186066176469,0.625367647058809,0.9067554873529415,0.832259310882353,0.07449617647058848,17836.8,17836.8,0.0,226.731276,228.027276,1.2959999999999923,239442.1673810272,239442.1673810272,0.0
A-187,Efficient cookstoves (jikos) for charcoal and pellets: value-added ratio (share of gross output),0.2,0.25,0.35,89.571528,90.138528,0.5669999999999931,200.4016764705882,200.79253124999997,0.39085477941176805,0.008226112332013624,0.008242156186424281,1.6043854410657116e-05,120.24100588235294,120.47551875,0.23451286764706936,0.8658594211764707,0.8768033550000003,0.01094393382352954,17836.8,17836.8,0.0,227.379276,227.379276,0.0,239442.1673810272,239442.1673810272,0.0
A-194,Stoves: share of sales that would not happen without the policy,0.5,0.7,0.9,89.490528,90.030528,0.5400000000000063,200.02322977941174,201.04069301470588,1.0174632352941444,0.008210577806314418,0.00825234276065327,4.1764954338852425e-05,120.01393786764706,120.62441580882353,0.6104779411764696,0.8725429138235294,0.8664718844117651,0.006071029411764295,17756.8,17916.8,160.0,227.217276,227.541276,0.3240000000000123,193426.96738102718,285457.3673810272,92030.40000000002
A-102,Diapers and hygiene products: price or output value per unit,2400.0,2810.0,3200.0,89.51256,89.9964,0.4838400000000007,200.1331158088235,200.91135110294115,0.7782352941176498,0.008215088421383014,0.008247033518165121,3.194509678210687e-05,120.07986948529413,120.5468106617647,0.46694117647057,0.898014602647059,0.8423907908823531,0.05562381176470588,17836.8,17836.8,0.0,226.88334,227.85102,0.9676800000000014,239442.1673810272,239442.1673810272,0.0
A-186,Efficient cookstoves (jikos) for charcoal and pellets: price or output value per unit,30.0,40.0,50.0,89.524278,89.996778,0.4725000000000108,200.08682123161762,200.97710156249997,0.8902803308823479,0.008213188115960597,0.00824973245100709,3.654433504649349e-05,120.05209273897059,120.5862609375,0.5341681985294144,0.8721634744852943,0.8668513237500003,0.005312150735294008,17836.8,17836.8,0.0,227.237526,227.521026,0.28350000000000364,239442.1673810272,239442.1673810272,0.0
A-206,Pellets: share of value added and jobs that is net new,0.2,0.4,0.6,89.533728,89.987328,0.45360000000000866,199.91006801470587,201.15385477941174,1.2437867647058738,0.008205932728466,0.008256987838501689,5.10551100356884e-05,119.94604080882353,120.69231286764705,0.7462720588235214,0.8520943844117647,0.8869204138235295,0.034826029411764825,17756.8,17916.8,160.0,227.417076,227.341476,0.07560000000000855,233055.4793810272,245828.8553810272,12773.376000000018
A-057,Sesame oil pressing and refining: value-added ratio (share of gross output),0.08,0.12,0.21,89.624448,90.066708,0.44226000000000454,200.41314154411762,200.79930606617646,0.38616452205883434,0.008226582951743005,0.008242434279900733,1.585132815772744e-05,120.24788492647058,120.47958363970587,0.23169871323528923,0.8661804432352943,0.8769930498529416,0.010812606617647269,17836.8,17836.8,0.0,227.379276,227.379276,0.0,239442.1673810272,239442.1673810272,0.0
A-056,Sesame oil pressing and refining: price or output value per unit,740.0,1350.0,2000.0,89.576064,89.957088,0.3810239999999965,199.96822720588233,201.13266176470586,1.1644345588235296,0.008208320054002306,0.008256117905062532,4.779785106022623e-05,119.98093632352939,120.67959705882352,0.6986607352941263,0.8881561217647064,0.849635809411765,0.0385203123529414,17836.8,17836.8,0.0,225.918936,228.935376,3.0164399999999887,239442.1673810272,239442.1673810272,0.0
A-067,Fruit processing and fresh fruit export: value-added ratio (share of gross output),0.17,0.19,0.21,89.579088,89.941968,0.3628800000000041,200.4402408088235,200.62368198529407,0.18344117647058056,0.008227695325648808,0.008235225241318877,7.529915670068457e-06,120.26414448529411,120.37420919117646,0.11006470588235118,0.8669392226470591,0.8720755755882356,0.005136352941176425,17836.8,17836.8,0.0,227.379276,227.379276,0.0,239442.1673810272,239442.1673810272,0.0
A-185,Efficient cookstoves (jikos) for charcoal and pellets: mature capacity utilisation,0.6,0.75,0.85,89.571528,89.886528,0.3149999999999977,200.17584926470587,200.7693694852941,0.593520220588232,0.008216842549465246,0.008241205439496243,2.4362890030996814e-05,120.10550955882353,120.46162169117646,0.3561121323529335,0.8716322594117651,0.8680908255882355,0.0035414338235296716,17836.8,17836.8,0.0,227.265876,227.454876,0.18900000000002137,207166.13338102718,260959.52338102716,53793.389999999985
A-199,Biomass pellets and briquettes from Prosopis and crop residues: value-added ratio (share of gross output),0.25,0.3,0.45,89.684928,89.987328,0.3024000000000058,200.50069301470586,200.62576654411762,0.12507352941176464,0.008230176775130991,0.008235310808542402,5.134033411411179e-06,120.30041580882353,120.37545992647058,0.0750441176470531,0.8686318844117646,0.8721339432352938,0.003502058823529164,17836.8,17836.8,0.0,227.379276,227.379276,0.0,239442.1673810272,239442.1673810272,0.0
A-198,Biomass pellets and briquettes from Prosopis and crop residues: price or output value per unit,110.0,150.0,190.0,89.639568,89.881488,0.24192000000000746,200.20028492647054,200.86363786764701,0.6633529411764698,0.008217845587474326,0.00824507497949336,2.7229392019033696e-05,120.12017095588236,120.51818272058823,0.3980117647058705,0.8602204579411763,0.8787943402941174,0.018573882352941107,17836.8,17836.8,0.0,227.399436,227.359116,0.04032000000000835,239442.1673810272,239442.1673810272,0.0
A-197,Biomass pellets and briquettes from Prosopis and crop residues: mature capacity utilisation,0.5,0.7,0.85,89.630928,89.857728,0.22679999999999723,200.17659374999997,200.79848713235293,0.6218933823529653,0.008216873109187933,0.008242400664205778,2.5527555017845066e-05,120.10595625,120.47909227941176,0.3731360294117536,0.8595571049999998,0.8769701197058822,0.017413014705882413,17836.8,17836.8,0.0,227.400876,227.363076,0.037800000000004275,235443.8633810272,242440.8953810272,6997.0320000000065
A-055,Sesame oil pressing and refining: mature capacity utilisation,0.5,0.7,0.85,89.643888,89.848008,0.20411999999998898,200.17550183823528,200.79930606617646,0.6238042279411786,0.008216828288261325,0.008242434279900733,2.5605991639407466e-05,120.10530110294116,120.47958363970587,0.37428253676471,0.8812993314705886,0.8606634498529414,0.020635881617647178,17836.8,17836.8,0.0,227.356596,227.396286,0.03969000000000733,239416.00978102718,239461.7855810272,45.77580000000307
A-001,"Nominal GDP growth in US dollars, 2032 (extension of the IMF WEO path, which ends in 2031)",0.08,0.1078,0.12,89.760528,89.760528,0.0,200.5319613970588,200.5319613970588,0.0,0.008443344168558707,0.008141796162538751,0.0003015480060199558,120.3191768382353,120.3191768382353,0.0,0.8695073991176471,0.8695073991176471,0.0,17836.8,17836.8,0.0,227.379276,227.379276,0.0,239442.1673810272,239442.1673810272,0.0
A-002,Cumulative share of the 2032 target capacity in operation by the end of 2028 (all lines and modules),0.05,0.15,0.25,89.760528,89.760528,0.0,200.5319613970588,200.5319613970588,0.0,0.008231460283483844,0.008231460283483844,0.0,120.3191768382353,120.3191768382353,0.0,0.8695073991176471,0.8695073991176471,0.0,17836.8,17836.8,0.0,227.379276,227.379276,0.0,239442.1673810272,239442.1673810272,0.0
A-003,Cumulative share of the 2032 target capacity in operation by the end of 2029 (all lines and modules),0.2,0.35,0.5,89.760528,89.760528,0.0,200.5319613970588,200.5319613970588,0.0,0.008231460283483844,0.008231460283483844,0.0,120.3191768382353,120.3191768382353,0.0,0.8695073991176471,0.8695073991176471,0.0,17836.8,17836.8,0.0,227.379276,227.379276,0.0,233620.96738102718,245263.36738102717,11642.399999999994
A-004,Cumulative share of the 2032 target capacity in operation by the end of 2030 (all lines and modules),0.4,0.6,0.75,89.760528,89.760528,0.0,200.5319613970588,200.5319613970588,0.0,0.008231460283483844,0.008231460283483844,0.0,120.3191768382353,120.3191768382353,0.0,0.8695073991176471,0.8695073991176471,0.0,17836.8,17836.8,0.0,227.379276,227.379276,0.0,223918.96738102718,251084.56738102718,27165.600000000006
A-016,Chilled beef and camel meat for Gulf markets: direct jobs per unit of annual capacity in operation,0.008,0.015,0.027,89.760528,89.760528,0.0,200.5319613970588,200.5319613970588,0.0,0.008231460283483844,0.008231460283483844,0.0,120.3191768382353,120.3191768382353,0.0,0.8695073991176471,0.8695073991176471,0.0,17668.8,18124.8,456.0,227.379276,227.379276,0.0,239442.1673810272,239442.1673810272,0.0
A-017,Chilled beef and camel meat for Gulf markets: capital cost per unit of annual capacity,700.0,1200.0,2500.0,89.760528,89.760528,0.0,200.5319613970588,200.5319613970588,0.0,0.008231460283483844,0.008231460283483844,0.0,120.3191768382353,120.3191768382353,0.0,0.8695073991176471,0.8695073991176471,0.0,17836.8,17836.8,0.0,227.379276,227.379276,0.0,239442.1673810272,239442.1673810272,0.0
A-018,Chilled beef and camel meat for Gulf markets: share of output sold in Somalia (replacing imports); the rest is exported,0.02,0.05,0.15,89.760528,89.760528,0.0,200.5319613970588,200.5319613970588,0.0,0.008231460283483844,0.008231460283483844,0.0,120.3191768382353,120.3191768382353,0.0,0.9550433991176471,0.5843873991176474,0.37065599999999976,17836.8,17836.8,0.0,227.379276,227.379276,0.0,239442.1673810272,239442.1673810272,0.0
A-019,Chilled beef and camel meat for Gulf markets: imported inputs as a share of gross output,0.02,0.05,0.1,89.760528,89.760528,0.0,201.39184191176471,199.09882720588234,2.2930147058823707,0.00826675676318729,0.008172632817311438,9.412394587585138e-05,120.83510514705881,119.45929632352939,1.3758088235294252,0.893584053529412,0.8293796417647059,0.06420441176470604,17836.8,17836.8,0.0,230.052276,222.924276,7.128000000000014,239442.1673810272,239442.1673810272,0.0
A-020,"Chilled beef and camel meat for Gulf markets: share of domestic input supply that is additional (new production, not diverted from other buyers)",0.2,0.35,0.55,89.760528,89.760528,0.0,191.1961158088235,212.97975551470586,21.783639705882365,0.007848241360989308,0.008742418846809891,0.0008941774858205829,114.71766948529412,127.78785330882353,13.070183823529405,0.6081037226470589,1.2180456344117647,0.6099419117647058,17836.8,17836.8,0.0,227.379276,227.379276,0.0,239442.1673810272,239442.1673810272,0.0
A-021,Chilled meat: share of animals slaughtered that would otherwise have been exported live,0.25,0.4,0.6,89.760528,89.760528,0.0,200.5319613970588,200.5319613970588,0.0,0.008231460283483844,0.008231460283483844,0.0,120.3191768382353,120.3191768382353,0.0,0.8695073991176471,0.8695073991176471,0.0,17836.8,17836.8,0.0,236.856276,214.743276,22.113,239442.1673810272,239442.1673810272,0.0
